Id_AFAD,Year,Month,Day,Hour,Min,Sec,Ev_Lat,Ev_Lon,Ev_Depth,Ml,StdMl,Rms,Erh,Erz,Gap,Np,Ns,Ntot,CovX,CovY,CovZ,CovT
441571,2019,6,6,8,39,13.36,37.6768,37.4097,9.52,2.68,0.16,0.29,1.1,1.7,67,15,14,29,0.4,0.7,2.9,3
441673,2019,6,8,17,58,55.27,37.7332,37.1027,9.03,2.66,0.23,0.27,1,1.9,88,15,16,31,0.5,0.5,3.7,3.8
441727,2019,6,10,1,35,39.35,39.2752,39.8913,10.12,2.96,0.32,0.21,0.7,1.3,91,14,13,27,0.2,0.2,1.7,1.7
441756,2019,6,10,13,55,29.71,39.3595,40.3247,12.69,3.08,0.42,0.27,1.6,1,81,13,12,25,0.9,1.7,1.1,2.2
441865,2019,6,12,22,56,3.65,39.2247,41.4612,10.12,3.26,0.28,0.33,1.1,2.1,66,15,13,28,0.6,0.7,4.2,4.3
441867,2019,6,13,2,7,49.34,37.4182,35.414,7.45,2.79,0.22,0.19,0.8,0.8,49,13,10,23,0.2,0.4,0.7,0.8
441912,2019,6,13,18,4,2.76,37.4153,36.2925,14.32,3.51,0.26,0.2,0.7,0.7,50,26,13,39,0.2,0.3,0.5,0.6
442138,2019,6,19,0,45,30.73,39.5478,38.6613,11.11,4.53,0.27,0.24,0.9,0.7,54,20,19,39,0.4,0.3,0.5,0.8
442298,2019,6,22,3,51,50.14,37.7107,37.3923,13.48,2.94,0.19,0.23,0.9,1.1,71,19,17,36,0.4,0.4,1.1,1.3
442447,2019,6,25,14,10,14.72,39.2808,41.4112,16.65,3.71,0.32,0.22,0.8,0.7,72,17,14,31,0.3,0.4,0.5,0.7
442510,2019,6,26,17,22,24.79,37.3423,36.7083,7.99,3.06,0.17,0.3,0.9,1.4,57,24,17,41,0.6,0.2,1.9,2
442531,2019,6,27,14,46,54.87,38.2125,36.3455,19.15,2.97,0.13,0.27,1.6,0.8,97,13,12,25,2,0.4,0.6,2.1
442560,2019,6,28,6,37,41.27,37.279,36.9847,10.34,2.65,0.21,0.18,0.5,0.4,49,16,19,35,0.1,0.1,0.2,0.3
442587,2019,6,28,18,27,28.43,39.9387,39.898,12.64,3.94,0.28,0.18,0.8,0.6,59,20,12,32,0.3,0.3,0.3,0.5
442681,2019,7,1,23,16,38.01,37.5155,38.7087,15.86,2.65,0.19,0.2,1.2,1.3,98,7,7,14,0.8,0.6,1.8,2
442781,2019,7,4,3,16,32.59,37.958,36.0882,6.01,3.11,0.11,0.35,0.8,1.6,46,19,18,37,0.4,0.2,2.7,2.7
443205,2019,7,13,17,9,18.78,39.7517,39.2588,8.86,2.8,0.19,0.31,0.9,1.5,64,13,16,29,0.3,0.6,2.3,2.3
443271,2019,7,15,1,3,33.47,37.4885,36.0032,25.36,3.58,0.28,0.26,1,0.5,51,28,14,42,0.4,0.6,0.3,0.8
443489,2019,7,19,0,36,11.21,39.7475,41.3687,11.01,3.06,0.26,0.3,1.3,4.3,114,15,9,24,0.6,1.1,18.6,18.6
443497,2019,7,19,5,17,41.79,37.8245,36.5568,7.37,2.81,0.17,0.19,0.6,0.7,74,13,13,26,0.3,0.1,0.4,0.5
443519,2019,7,19,15,1,18.61,36.434,35.6492,13.73,3.69,0.22,0.46,2.3,3.3,150,14,9,23,2.5,2.6,10.9,11.5
443522,2019,7,19,16,47,6.66,37.7022,37.4063,12.64,4.08,0.21,0.28,0.9,0.8,47,27,19,46,0.6,0.3,0.7,0.9
443599,2019,7,20,13,42,48.42,37.3268,36.5162,12.07,3.31,0.19,0.28,1,0.4,53,21,21,42,0.5,0.5,0.2,0.7
443627,2019,7,20,21,31,25.51,39.3398,40.2742,11.26,2.69,0.26,0.26,1.4,2.3,115,9,9,18,0.6,1.4,5.5,5.7
443898,2019,7,24,18,13,55.43,37.2622,35.9978,18.36,3.03,0.21,0.54,1.7,3.8,53,21,15,36,2,0.8,14.7,14.9
443900,2019,7,24,21,3,22.49,37.272,36.0208,26.99,4.12,0.26,0.37,1.1,0.9,53,30,16,46,0.8,0.5,0.8,1.2
444018,2019,7,27,0,51,48.26,37.2372,38.1702,0.12,2.66,0.22,0.08,1.8,2.6,252,7,6,13,2.4,0.8,7,7.5
444045,2019,7,27,22,32,12.78,38.3588,40.9968,4.18,2.83,0.41,0.21,0.7,1.1,102,15,12,27,0.4,0.2,1.2,1.2
444200,2019,7,31,9,57,6.12,39.6673,41.4385,32.9,4.03,0.43,0.34,1.2,1.3,77,13,7,20,1,0.4,1.8,2.1
444923,2019,8,10,15,19,13.52,38.2702,37.3513,22.19,3.6,0.2,0.6,1.1,1,62,17,11,28,0.7,0.5,1.1,1.4
444933,2019,8,10,20,16,0.82,38.8648,40.0752,15.86,3.87,0.34,0.15,1.2,2,123,13,11,24,0.3,1.1,3.8,4
444993,2019,8,12,1,57,17.91,37.123,36.232,19.02,3.31,0.13,0.32,1.7,1.2,39,26,10,36,1.5,1.3,1.5,2.5
445020,2019,8,12,8,38,33.41,38.3208,40.8548,2.38,3.24,0.35,0.18,1,1.6,125,13,7,20,0.5,0.4,2.6,2.6
445042,2019,8,12,13,34,26.66,38.3307,40.8567,4.97,4.06,0.35,0.27,0.9,2.4,123,14,8,22,0.5,0.3,5.8,5.9
445272,2019,8,15,21,2,27.24,38.7383,38.0612,21.5,3.21,0.23,0.27,1.2,1.3,74,8,10,18,0.9,0.6,1.7,2
445355,2019,8,16,22,4,52.23,38.401,39.1027,5.32,3.18,0.15,0.24,1.1,1.6,100,12,7,19,0.7,0.4,2.7,2.8
445397,2019,8,17,5,4,55.7,38.6118,38.0485,31.35,3.54,0.18,0.39,2.5,2.1,100,8,7,15,1.3,5,4.5,6.9
445453,2019,8,17,21,25,54.82,39.8065,41.7317,7.1,2.85,0.24,0.17,0.9,1.9,79,9,10,19,0.4,0.3,3.7,3.8
445492,2019,8,18,10,40,3.57,39.6997,38.8663,4.68,2.88,0.16,0.14,0.8,0.9,133,9,9,18,0.4,0.2,0.7,0.9
445504,2019,8,18,20,24,32.69,37.4688,35.869,22.34,2.8,0.18,0.51,1.6,3,65,19,13,32,1.3,1.3,9.2,9.3
445514,2019,8,19,1,30,30.31,38.8535,39.0782,22.19,3.3,0.45,0.18,1.1,1.2,93,14,10,24,0.5,0.7,1.5,1.7
445692,2019,8,21,13,50,21.79,39.3975,40.0412,11.33,4.06,0.51,0.31,1.3,2.7,70,19,14,33,0.2,1.4,7.3,7.4
446034,2019,8,27,8,38,9.27,39.8262,41.8043,15.71,3.96,0.78,0.21,1.2,1.4,120,8,7,15,0.9,0.6,2,2.3
446189,2019,8,29,9,2,35.43,38.7608,40.1363,14.72,3.26,0.3,0.13,0.9,1.2,137,11,8,19,0.3,0.6,1.5,1.6
446216,2019,8,29,16,7,15.83,38.8493,41.9378,13.26,2.96,0.4,0.19,1.2,2.6,62,11,11,22,0.4,0.9,6.7,6.8
446407,2019,9,1,18,51,43.3,38.7663,39.0537,19.02,3.64,0.41,0.15,1,1.5,76,11,10,21,0.4,0.7,2.2,2.4
446471,2019,9,2,15,46,34.47,39.205,40.1837,18.83,3.93,0.44,0.29,1.7,1.4,82,14,12,26,0.8,2.1,2,3
446490,2019,9,3,1,27,53.73,38.124,37.7542,10.66,2.92,0.18,0.25,1.2,1.4,96,15,11,26,0.6,0.8,2.1,2.3
446637,2019,9,5,1,2,2.55,37.234,37.5412,6.28,2.5,0.15,0.34,1,1.4,90,13,13,26,0.3,0.7,1.9,2.1
446643,2019,9,5,5,0,30.83,37.6673,38.5823,6.36,2.64,0.23,0.15,1.3,1.3,124,7,8,15,1.2,0.6,1.7,2.2
446753,2019,9,7,3,16,14.1,39.212,38.8072,6.09,3.07,0.38,0.25,0.8,1.3,60,14,12,26,0.3,0.3,1.7,1.7
447006,2019,9,11,18,38,34.42,36.9233,36.738,8.98,2.94,0.21,0.32,0.8,1.5,64,18,17,35,0.3,0.3,2.2,2.2
447090,2019,9,12,22,37,4.47,39.4257,40.446,16.38,3.27,0.39,0.21,1.4,1.4,76,13,10,23,0.6,1.4,1.8,2.4
447166,2019,9,13,22,56,3.02,39.2105,41.7243,19.02,3.13,0.3,0.29,1.3,3.3,87,13,8,21,1.1,0.6,11.1,11.1
447190,2019,9,14,13,47,19.23,38.1548,37.7863,16.15,3.33,0.26,0.44,1.8,3.2,64,10,12,22,1.8,1.3,10.4,10.6
447236,2019,9,15,1,56,36.52,39.9498,39.1798,14.87,3,0.38,0.23,1,1.2,98,13,12,25,0.4,0.6,1.5,1.7
447377,2019,9,17,19,23,49.2,38.1773,35.8933,19.02,2.8,0.28,0.28,1.1,1.1,111,14,12,26,0.8,0.5,1.3,1.6
447441,2019,9,18,23,19,12.23,36.2092,35.8807,2,3.55,0.2,0.33,1.9,2,225,14,9,23,1.4,2.4,3.8,4.7
447483,2019,9,19,9,24,38.68,36.9177,36.7485,7.2,2.7,0.2,0.24,1.7,1.7,85,7,14,21,1.4,1.4,3,3.6
447656,2019,9,22,19,36,7.62,39.4552,39.0128,9.97,2.88,0.17,0.22,0.9,1.3,66,14,14,28,0.5,0.3,1.7,1.8
448103,2019,9,27,2,6,40.45,39.3905,39.501,16.01,2.87,0.27,0.18,2.1,4.2,101,9,9,18,4.1,0.4,17.3,17.8
448884,2019,10,3,17,27,27.85,38.699,38.069,15.81,2.99,0.16,0.26,1.8,4.6,89,6,8,14,1.3,1.8,21.6,21.7
448952,2019,10,4,11,49,13.17,37.7133,36.293,5.96,3.67,0.16,0.18,0.8,1.3,89,19,11,30,0.4,0.2,1.7,1.7
448995,2019,10,5,1,12,37.66,39.219,41.5152,14.97,3.15,0.31,0.23,0.9,0.6,66,15,15,30,0.4,0.4,0.3,0.7
449037,2019,10,5,19,16,54.22,37.712,36.2877,7.37,3.24,0.13,0.2,0.9,1.4,71,16,11,27,0.5,0.4,1.9,2
449990,2019,10,20,3,0,2.48,37.2382,37.2082,3.98,2.91,0.23,0.26,0.7,0.9,61,21,17,38,0.2,0.3,0.8,0.9
450013,2019,10,20,15,25,4.8,39.5817,39.8223,7.99,2.82,0.21,0.34,1.6,2,71,9,10,19,1.2,1.4,3.8,4.3
450349,2019,10,25,17,37,11.93,37.3342,38.5305,2.52,2.47,0.23,0.11,1.1,0.4,178,7,7,14,0.6,0.6,0.2,0.9
450614,2019,10,30,1,38,31.7,39.3075,41.1605,13.8,2.96,0.33,0.3,1.4,2.8,64,13,9,22,0.6,1.3,7.6,7.7
450770,2019,11,2,4,16,31.99,39.0462,35.914,19.52,3.81,0.2,0.21,1.1,1.6,60,16,10,26,0.7,0.5,2.6,2.7
450872,2019,11,3,16,34,41.93,38.3532,38.9558,6.26,4.14,0.23,0.27,1,1.6,86,18,12,30,0.5,0.5,2.5,2.6
450903,2019,11,4,7,16,3.13,37.5155,38.6053,12.69,2.6,0.19,0.19,0.8,0.4,105,9,9,18,0.3,0.4,0.1,0.5
451908,2019,11,5,20,14,2.83,37.5152,35.8708,5.39,3.28,0.26,0.39,1.1,1.1,68,27,12,39,0.7,0.4,1.3,1.5
451955,2019,11,6,17,37,55.73,39.6575,38.8052,12.99,2.73,0.24,0.22,0.8,1.2,88,11,13,24,0.3,0.3,1.5,1.6
451979,2019,11,7,1,53,5.76,39.3567,40.7835,19.02,2.41,0.39,0.32,1,0.5,59,12,11,23,0.3,0.6,0.3,0.8
452016,2019,11,7,21,28,47.84,37.6617,38.586,8.14,3.94,0.27,0.16,1,0.7,91,12,12,24,0.6,0.3,0.5,0.9
452021,2019,11,7,22,41,13.38,37.6602,38.5843,7.97,2.61,0.29,0.13,0.7,0.7,91,9,10,19,0.4,0.1,0.5,0.6
452110,2019,11,9,17,17,11.91,39.1163,38.7142,16.28,2.7,0.26,0.23,1,1.1,71,11,14,25,0.5,0.5,1.2,1.3
452155,2019,11,10,16,34,0.39,37.5872,38.5065,3.51,2.65,0.34,0.13,1.1,0.8,84,8,10,18,0.7,0.4,0.6,1
452160,2019,11,10,20,38,10.74,37.7557,35.5507,12.99,3.46,0.28,0.27,0.9,1.5,60,24,11,35,0.3,0.5,2.3,2.3
452163,2019,11,10,21,41,20.41,37.7865,35.5363,6.01,2.54,0.2,0.39,1.7,2.4,66,17,11,28,1.2,1.6,5.7,6.1
452202,2019,11,11,12,22,46.54,36.749,36.6565,7.99,2.84,0.25,0.41,1.3,2.3,89,12,15,27,0.9,0.7,5.1,5.2
452208,2019,11,11,14,8,58.11,36.911,38.927,0.07,3.36,0.27,0.13,3.3,3.3,255,5,5,10,5.4,5.3,10.9,13.3
452345,2019,11,13,20,33,7.53,37.6532,38.6003,7.74,3.08,0.25,0.17,1.2,0.6,103,9,10,19,1.1,0.3,0.3,1.2
452450,2019,11,15,12,31,42.39,37.8455,36.2757,19.02,3.07,0.19,0.5,2.1,0.8,70,13,14,27,2.2,2,0.6,3.1
452457,2019,11,15,15,33,51.11,37.8455,36.2862,7.94,3.12,0.16,0.27,1.1,1.8,82,19,14,33,0.7,0.4,3.1,3.2
452487,2019,11,16,10,56,30.81,37.6617,38.5825,7.94,2.65,0.29,0.21,0.9,0.7,108,9,10,19,0.6,0.2,0.5,0.8
452498,2019,11,16,21,11,11.94,37.2327,36.366,7.99,2.4,0.24,0.48,1,2.1,50,18,16,34,0.6,0.4,4.5,4.6
452501,2019,11,16,22,43,6.87,37.84,36.2685,12.74,2.73,0.15,0.18,0.8,0.7,70,15,8,23,0.4,0.3,0.6,0.7
452500,2019,11,16,22,45,10.09,37.8455,36.2685,12.69,3.09,0.19,0.22,0.8,0.5,70,24,14,38,0.4,0.3,0.3,0.6
452635,2019,11,19,19,16,32.25,39.8993,39.724,15.86,3.25,0.23,0.31,1.2,0.9,61,15,15,30,0.5,0.9,0.7,1.3
452765,2019,11,22,1,0,26.8,37.4293,37.1145,4.73,2.83,0.13,0.43,0.9,0.9,46,19,19,38,0.3,0.5,0.8,1
452769,2019,11,22,1,49,41.5,37.2353,36.359,15.61,3.22,0.2,0.44,1.3,2.8,39,27,17,44,1.1,0.6,7.9,8
452916,2019,11,24,13,33,21.95,37.6375,35.6393,11.75,4.15,0.27,0.34,0.9,0.9,51,28,18,46,0.3,0.5,0.8,1
453010,2019,11,26,7,31,50.75,37.6347,35.6428,10.42,3.81,0.28,0.32,1.1,1.6,55,26,15,41,0.3,1,2.6,2.8
453032,2019,11,26,13,15,8.47,38.3462,38.9648,13.51,2.89,0.18,0.15,0.8,0.9,104,12,12,24,0.3,0.4,0.8,0.9
453053,2019,11,27,0,0,36.06,37.6235,35.657,12.64,2.98,0.21,0.39,0.9,1.1,54,20,16,36,0.4,0.4,1.3,1.4
453519,2019,12,6,10,7,23.87,38.1493,38.6655,12.72,3.21,0.25,0.23,1.2,1.2,92,12,11,23,0.9,0.7,1.4,1.8
453521,2019,12,6,10,48,15.73,39.0503,41.5207,16.4,3.28,0.33,0.17,0.8,0.6,74,15,13,28,0.3,0.3,0.4,0.6
453664,2019,12,8,23,41,54.95,37.6262,35.6428,8.58,2.48,0.2,0.33,1.3,1.7,52,17,12,29,0.6,1,2.7,3
454146,2019,12,15,4,46,15.61,37.2452,36.3362,14.89,3.2,0.26,0.52,1.2,0.3,51,26,18,44,1.2,0.3,0.1,1.2
454186,2019,12,15,17,13,30.64,39.3427,40.8303,15.12,2.93,0.51,0.22,0.9,1.7,90,13,11,24,0.4,0.4,2.8,2.9
454194,2019,12,15,19,34,40.32,39.3538,40.8377,17.29,3.16,0.64,0.24,1.1,1.2,91,13,12,25,0.4,0.8,1.5,1.7
454209,2019,12,16,0,10,4.94,38.1353,41.6202,4.06,2.67,0.32,0.2,1,1.7,78,15,11,26,0.5,0.6,3,3.1
454389,2019,12,18,22,28,22.58,37.3633,36.0967,15.98,2.47,0.22,0.29,1.4,0.9,44,22,10,32,0.4,1.6,0.8,1.9
455288,2019,12,20,18,47,18.92,37.462,38.6058,12,2.26,0.21,0.25,0.9,1,73,8,9,17,0.4,0.4,1,1.1
455338,2019,12,21,18,36,50.31,38.2127,40.4332,12.64,2.94,0.37,0.22,1.6,2.7,62,13,10,23,1.3,1.2,7.1,7.3
455374,2019,12,22,23,58,3.21,39.4777,40.0177,14.27,4.28,0.32,0.23,1,1.3,67,20,11,31,0.7,0.4,1.6,1.8
455571,2019,12,27,7,2,25.77,38.3813,38.9915,5.07,5.33,0.23,0.26,1.1,0.8,73,18,12,30,0.6,0.6,0.7,1.1
455573,2019,12,27,7,11,32.06,38.363,39.015,9.55,3.93,0.15,0.25,1.3,1,86,16,16,32,1,0.6,1,1.5
455575,2019,12,27,7,23,33.81,38.3842,38.9772,5.62,3.51,0.17,0.28,1.2,1.8,85,15,15,30,0.9,0.7,3.2,3.4
455592,2019,12,27,9,7,23.76,38.3982,38.9843,7.35,3.25,0.21,0.29,1.4,2.9,85,12,11,23,1,0.9,8.4,8.6
455630,2019,12,27,21,36,54.02,38.3728,39.0203,9.48,3.15,0.19,0.15,0.9,1.3,74,15,15,30,0.6,0.3,1.6,1.8
455666,2019,12,28,7,6,53.48,37.9215,35.1253,11.16,3.06,0.18,0.25,0.9,1.1,48,17,15,32,0.4,0.3,1.1,1.2
455722,2019,12,29,5,4,27.79,38.3868,39.1207,22.93,2.83,0.23,0.41,1.2,0.6,76,14,12,26,1.1,0.5,0.4,1.2
456118,2020,1,6,3,35,15.85,39.7952,39.0865,19.02,2.93,0.36,0.24,1.1,0.7,63,15,12,27,0.6,0.6,0.4,1
456476,2020,1,12,9,54,3.42,39.3173,40.9565,15.46,3.82,0.3,0.19,1.1,0.5,70,14,7,21,0.3,1,0.3,1
456682,2020,1,15,20,49,7.33,39.9245,39.1618,11.06,3.06,0.35,0.24,0.8,1.7,49,15,13,28,0.3,0.3,2.7,2.8
456691,2020,1,16,4,7,51.11,38.817,40.4207,11.7,3.2,0.29,0.21,1.1,0.9,109,16,12,28,0.6,0.8,0.8,1.2
456733,2020,1,17,0,6,28.79,38.058,38.1205,25.01,3.43,0.27,0.24,1.3,2,171,10,8,18,1.4,0.4,4.2,4.4
457367,2020,1,23,9,15,36.32,37.0638,36.686,6.95,3.58,0.18,0.36,1.1,1.2,93,18,16,34,0.8,0.5,1.4,1.7
457759,2020,1,24,18,8,5.77,38.429,39.2102,10.02,4.7,0.14,0.31,0.8,1.1,89,13,14,27,0.3,0.4,1.1,1.2
457760,2020,1,24,18,17,57.8,38.37,38.9415,13.38,4.16,0.26,0.29,1.3,2.3,81,16,14,30,1.1,0.7,5.4,5.5
457766,2020,1,24,18,21,49.57,38.408,38.9142,8.56,3.73,0.27,0.3,1.6,2.9,78,12,9,21,1.6,1.1,8.5,8.7
457765,2020,1,24,18,32,35.24,38.3672,39.0418,9.57,4.36,0.21,0.26,1,1.6,85,15,10,25,0.5,0.5,2.5,2.6
457770,2020,1,24,18,36,22.18,38.2603,38.7343,15.86,4.38,0.19,0.39,1.2,0.6,72,13,12,25,0.9,0.6,0.4,1.1
457769,2020,1,24,18,43,21.76,38.363,39.1657,11.23,4.42,0.26,0.18,1.3,1,67,12,6,18,1,0.7,1,1.6
457777,2020,1,24,18,47,11.09,38.3278,38.8377,4.13,4.16,0.2,0.18,0.7,0.8,58,15,11,26,0.3,0.3,0.6,0.7
457786,2020,1,24,18,51,0.25,38.4937,39.2852,10.81,3.59,0.22,0.35,1.2,2.7,84,17,12,29,0.7,0.7,7.1,7.2
457787,2020,1,24,18,54,11.18,38.3025,38.7805,6.36,3.89,0.17,0.27,0.7,0.7,65,15,15,30,0.3,0.2,0.5,0.6
457781,2020,1,24,18,59,8.74,38.4515,39.253,10.61,4.11,0.24,0.32,1.2,1.8,87,18,13,31,0.7,0.7,3.3,3.4
457784,2020,1,24,19,0,30.89,38.429,39.2532,12,3.95,0.18,0.24,1.2,1.3,89,17,14,31,0.9,0.6,1.7,2
457780,2020,1,24,19,3,7.65,38.2647,38.7182,12.07,4.92,0.2,0.82,1,0.3,75,13,16,29,0.6,0.5,0.1,0.8
457812,2020,1,24,19,5,53.51,38.2577,38.72,12.79,4.16,0.23,0.32,1,0.3,75,15,9,24,0.2,0.8,0.1,0.8
457798,2020,1,24,19,30,18.37,38.356,39.0025,3.98,3.61,0.2,0.14,0.9,1.1,92,13,8,21,0.5,0.3,1.1,1.3
457808,2020,1,24,19,43,41.82,38.3842,39.0562,6.61,3.99,0.18,0.24,0.9,1.8,84,14,10,24,0.2,0.6,3.1,3.2
457821,2020,1,24,20,5,56.96,38.474,39.2458,6.01,3.52,0.24,0.28,1.6,2.1,85,16,10,26,0.8,1.8,4.3,4.7
457822,2020,1,24,20,10,43.54,38.356,38.9487,4.03,3.34,0.21,0.17,0.9,1.5,84,14,12,26,0.4,0.3,2.2,2.3
457825,2020,1,24,20,17,9.9,38.2885,38.7628,8.78,3.66,0.22,0.31,1,1.4,66,15,13,28,0.6,0.4,2,2.1
457820,2020,1,24,20,18,18.53,38.2913,38.7268,4.03,4.13,0.19,0.2,0.9,1.1,68,16,12,28,0.5,0.3,1.2,1.3
457829,2020,1,24,20,26,45.4,38.318,38.8647,7.17,3.39,0.22,0.23,1.1,1,64,15,14,29,0.7,0.5,1,1.3
457831,2020,1,24,20,33,51.25,38.46,39.3177,11.01,3.27,0.24,0.43,2.1,3.1,91,11,10,21,1.2,3.3,9.8,10.4
457833,2020,1,24,20,42,11.41,38.401,39.1062,3.98,4.09,0.17,0.26,0.8,1.4,84,16,13,29,0.4,0.3,1.9,2
457836,2020,1,24,20,45,3.23,38.4248,39.2227,19.35,4.31,0.24,0.19,0.8,0.7,104,16,7,23,0.4,0.2,0.5,0.7
457850,2020,1,24,21,0,13.95,38.3588,39.067,11.11,3.88,0.2,0.23,1.3,0.6,93,16,11,27,0.9,0.9,0.4,1.3
457861,2020,1,24,21,25,43.8,38.349,39.0258,4.06,3.12,0.17,0.21,1.4,2,88,12,9,21,0.9,0.9,3.8,4
457860,2020,1,24,21,47,29.04,38.2913,38.9062,3.98,3.38,0.2,0.27,1.2,1.2,92,13,10,23,0.7,0.7,1.4,1.7
457871,2020,1,24,22,1,34.33,38.3995,39.0902,12.07,3.99,0.24,0.25,1.8,2.8,90,16,6,22,2,1.1,7.9,8.2
457870,2020,1,24,22,13,25.87,38.3082,38.8092,7.05,3.57,0.24,0.2,0.9,1,61,17,16,33,0.5,0.3,0.9,1.1
457877,2020,1,24,22,19,28.94,38.311,38.9418,7,3.9,0.23,0.42,1.4,1.5,66,13,12,25,1.2,0.8,2.4,2.8
457904,2020,1,24,23,10,19.11,38.3195,38.8665,2,2.81,0.16,0.37,1.4,1.5,64,16,13,29,1.1,0.8,2.1,2.5
457928,2020,1,24,23,30,17.73,38.3728,39.0633,7.6,3.95,0.23,0.27,0.9,1.3,85,16,13,29,0.5,0.3,1.7,1.8
457942,2020,1,24,23,51,15.79,38.1677,38.6242,9.52,2.97,0.27,0.2,1.3,1.1,82,9,10,19,0.7,1.1,1.2,1.8
457946,2020,1,25,0,19,48.67,38.2577,38.8455,6.36,3.59,0.25,0.27,1.4,1.4,71,13,13,26,1.2,0.7,2,2.4
457953,2020,1,25,0,27,26.55,38.533,39.2813,6.01,3.73,0.15,0.39,1.2,2.2,81,17,12,29,0.6,0.9,4.9,5.1
457967,2020,1,25,0,33,49.61,38.3728,39.0742,6.31,3.49,0.18,0.18,1.1,1,85,15,9,24,0.8,0.4,0.9,1.3
457968,2020,1,25,0,48,50.65,38.4853,39.174,16.75,4.29,0.21,0.39,1.4,1.2,86,17,10,27,0.9,0.9,1.3,1.9
457978,2020,1,25,0,57,17.44,38.3982,39.0525,6.36,4.11,0.29,0.25,1,1.7,90,13,8,21,0.6,0.4,3,3.1
457975,2020,1,25,1,2,35.07,38.4572,39.1957,20.61,4.01,0.24,0.28,1.5,0.7,86,14,8,22,1.5,0.7,0.4,1.7
458000,2020,1,25,1,40,10.16,38.3222,38.888,10.37,3.18,0.17,0.19,1.6,1.5,78,10,10,20,1.8,0.9,2.2,2.9
458001,2020,1,25,1,48,12.88,38.2618,38.8007,2.03,3.72,0.23,0.18,1.1,1.4,72,13,11,24,0.9,0.4,1.9,2.1
458010,2020,1,25,2,2,32.02,38.4305,39.1582,9.75,3.09,0.2,0.24,1.2,1.9,88,14,7,21,0.8,0.6,3.5,3.7
458017,2020,1,25,2,23,56.46,38.2603,38.763,5.86,2.9,0.17,0.27,1.3,2,69,12,11,23,0.9,0.9,3.9,4.1
458019,2020,1,25,2,35,4.6,38.4628,39.2745,6.01,3.53,0.15,0.41,1.4,2.4,86,15,11,26,0.7,1.2,5.9,6.1
458031,2020,1,25,3,0,47.89,38.3798,39.0363,2.72,3.07,0.13,0.18,1.1,1.9,84,14,11,25,0.8,0.3,3.8,3.9
458044,2020,1,25,3,18,43.47,38.2717,38.684,6.16,3.32,0.17,0.14,0.5,0.7,71,13,12,25,0.1,0.1,0.6,0.6
458045,2020,1,25,3,20,43.81,38.4965,39.1882,16.2,3.68,0.23,0.26,1.7,1.1,83,16,10,26,1.3,1.7,1.3,2.5
458048,2020,1,25,3,25,36.47,38.2942,38.8093,4.03,2.88,0.2,0.24,1.2,1.4,72,13,12,25,1.1,0.5,2,2.3
458067,2020,1,25,4,21,43.58,38.3742,39.0437,8.56,3.75,0.2,0.45,1.1,1.8,85,14,12,26,0.8,0.5,3.1,3.3
458073,2020,1,25,4,37,57.32,38.37,39.0418,3.79,3.89,0.24,0.12,0.5,0.6,85,14,10,24,0.2,0.1,0.4,0.4
458081,2020,1,25,4,50,6.97,38.2548,38.6627,5.91,3.31,0.21,0.23,2,2.4,123,7,10,17,3,1.1,5.7,6.5
458092,2020,1,25,5,8,30.35,38.46,39.3463,3.98,3.44,0.18,0.18,1.4,2.2,96,12,9,21,0.8,1.1,4.8,5
458101,2020,1,25,5,30,33.97,38.4908,39.2888,11.16,3.61,0.21,0.36,0.9,1.6,84,15,13,28,0.4,0.5,2.5,2.6
458109,2020,1,25,6,7,33.41,38.37,39.0383,5.37,4.31,0.25,0.12,0.8,0.9,85,15,8,23,0.4,0.3,0.9,1
458174,2020,1,25,8,2,35.28,38.3307,38.8127,3.98,3.86,0.22,0.15,0.9,0.9,71,15,12,27,0.6,0.2,0.8,1
458181,2020,1,25,8,21,14.57,38.2182,38.81,3.14,3.98,0.21,0.18,1.9,1.6,85,12,11,23,2.2,1.4,2.5,3.6
458190,2020,1,25,8,40,4.22,38.4642,39.2872,9.55,4.48,0.18,0.28,1,0.9,86,10,15,25,0.5,0.5,0.8,1.1
458210,2020,1,25,8,54,8.91,38.3278,38.8305,7.1,3.13,0.2,0.18,0.8,1.1,73,14,12,26,0.4,0.3,1.1,1.2
458211,2020,1,25,9,12,11.48,38.2548,38.781,2.15,3.77,0.25,0.2,1.2,1.5,70,11,11,22,1,0.5,2.2,2.4
458219,2020,1,25,9,20,28.87,38.28,38.8238,15.86,2.89,0.22,0.18,2.2,1,73,12,10,22,2.5,2.4,0.9,3.6
458223,2020,1,25,9,39,35.12,38.3392,38.8125,7.69,4.15,0.2,0.17,1,1.3,61,16,13,29,0.6,0.5,1.6,1.8
458252,2020,1,25,10,11,41.94,38.2577,38.7882,2.05,2.97,0.23,0.18,1.4,2,96,7,8,15,1.1,0.9,4,4.2
458249,2020,1,25,10,23,48.08,38.2013,38.7743,4.43,3.47,0.17,0.12,0.7,0.6,66,12,9,21,0.2,0.2,0.3,0.4
458257,2020,1,25,10,42,27.74,38.3925,39.0525,0.72,3.38,0.17,0.21,1.6,2.7,98,13,10,23,1.8,0.8,7.1,7.3
458263,2020,1,25,10,49,5.21,38.325,38.8557,4.03,3.68,0.2,0.16,0.9,0.8,62,15,11,26,0.4,0.4,0.7,0.9
458282,2020,1,25,11,33,33.39,38.4853,39.2923,10.96,3.35,0.19,0.27,2,3.6,91,13,8,21,0.9,3.2,12.7,13.2
